pc_index,heldout_component_variance,heldout_explained_variance_ratio,heldout_explained_variance_percent,heldout_cumulative_explained_variance_ratio,training_explained_variance_ratio
415,1.1189572,0.00014158782,0.014158783,0.67305547,0.00020893762
416,1.0307329,0.0001304243,0.01304243,0.6731859,0.00020877794
417,1.086665,0.00013750172,0.013750171,0.6733234,0.00020837161
418,1.1022847,0.00013947816,0.013947816,0.67346287,0.00020818521
419,1.0045311,0.00012710885,0.012710885,0.67359,0.00020816649
420,1.1234193,0.00014215244,0.014215244,0.67373216,0.00020771222
421,0.9885096,0.00012508157,0.012508157,0.6738573,0.00020736524
422,1.0570705,0.00013375696,0.013375696,0.673991,0.0002069471
423,1.0125493,0.00012812344,0.012812344,0.6741192,0.00020686594
424,0.9971753,0.00012617809,0.012617809,0.67424536,0.00020651754
425,1.020541,0.00012913467,0.012913467,0.6743745,0.00020633943
426,1.0655318,0.00013482761,0.013482762,0.67450935,0.00020607191
427,0.9663902,0.00012228267,0.012228267,0.67463166,0.00020566251
428,1.0847546,0.00013725998,0.013725998,0.6747689,0.00020560215
429,1.0502783,0.0001328975,0.013289751,0.67490184,0.00020504431
430,0.97100407,0.00012286649,0.012286649,0.6750247,0.00020500273
431,1.0395377,0.00013153843,0.013153843,0.67515624,0.00020473564
432,1.0312732,0.00013049268,0.013049268,0.6752867,0.00020445614
433,0.98226243,0.00012429108,0.012429108,0.675411,0.00020408123
434,1.0362904,0.00013112754,0.013112754,0.6755421,0.00020390896
435,0.9792245,0.00012390668,0.012390668,0.67566603,0.00020340328
436,1.0335813,0.00013078473,0.013078473,0.6757968,0.00020332281
437,1.0574666,0.00013380707,0.013380707,0.6759306,0.00020327148
438,0.98895425,0.00012513783,0.012513783,0.6760557,0.00020269243
439,1.0866898,0.00013750485,0.013750484,0.67619324,0.00020257394
440,0.9708162,0.00012284273,0.012284273,0.6763161,0.0002021667
441,1.0537286,0.00013333408,0.013333408,0.6764494,0.00020199678
442,0.9984009,0.00012633317,0.012633316,0.6765758,0.00020174065
443,1.0375184,0.00013128291,0.013128291,0.6767071,0.00020105025
444,1.0501044,0.00013287549,0.013287549,0.67683995,0.00020086038
445,0.99891746,0.00012639853,0.012639853,0.67696637,0.0002004657
446,1.0758615,0.00013613468,0.013613468,0.6771025,0.00020025615
447,0.9653897,0.00012215608,0.012215608,0.67722464,0.00020004525
448,1.0707963,0.00013549376,0.013549375,0.6773601,0.00019971655
449,0.9761018,0.00012351153,0.012351153,0.6774836,0.00019953377
450,0.9336191,0.00011813597,0.011813597,0.67760175,0.00019920174
451,0.9575657,0.000121166064,0.012116606,0.67772293,0.00019887573
452,1.0126245,0.00012813296,0.012813296,0.6778511,0.00019862677
453,1.0162305,0.00012858924,0.0128589235,0.67797965,0.0001983051
454,0.9670291,0.00012236352,0.012236352,0.678102,0.00019802465
455,0.9802681,0.00012403872,0.012403872,0.67822605,0.00019796922
456,1.0294949,0.00013026765,0.013026766,0.67835635,0.00019759884
457,0.998814,0.00012638544,0.012638544,0.6784827,0.00019735568
458,0.9483259,0.0001199969,0.01199969,0.6786027,0.00019700144
459,0.9801374,0.00012402219,0.012402219,0.67872673,0.00019679102
460,0.9770255,0.00012362842,0.0123628415,0.67885035,0.00019654681
461,1.0199256,0.0001290568,0.012905681,0.6789794,0.00019623016
462,0.9773242,0.00012366622,0.012366622,0.6791031,0.00019610002
463,0.94753224,0.000119896475,0.0119896475,0.679223,0.00019594705
464,1.0258043,0.00012980067,0.012980067,0.6793528,0.0001954946
465,0.8948543,0.000113230846,0.011323085,0.67946607,0.00019529607
466,0.9274945,0.00011736099,0.0117361,0.67958343,0.00019503485
467,0.9683506,0.00012253074,0.012253074,0.679706,0.0001949232
468,0.8386463,0.00010611854,0.010611854,0.6798121,0.00019423709
469,0.8652203,0.000109481094,0.010948109,0.67992157,0.00019415688
470,0.9482197,0.000119983466,0.011998347,0.68004155,0.00019402867
471,0.9232045,0.00011681815,0.011681815,0.6801584,0.00019353749
472,0.9838528,0.00012449232,0.012449232,0.6802829,0.00019349813
473,0.9953508,0.00012594722,0.012594722,0.68040884,0.0001933143
474,1.0110375,0.00012793214,0.012793214,0.68053675,0.00019305518
475,0.9446788,0.00011953541,0.011953541,0.68065625,0.00019283898
476,1.0289774,0.00013020218,0.013020218,0.68078643,0.00019269407
477,1.0032939,0.0001269523,0.012695231,0.6809134,0.00019221244
478,1.0125399,0.00012812225,0.012812225,0.68104154,0.00019207157
479,0.99625045,0.00012606106,0.012606106,0.6811676,0.00019187365
480,0.93843824,0.00011874576,0.011874576,0.68128633,0.000191442
481,0.9375127,0.000118628646,0.011862865,0.68140495,0.00019131717
482,1.0496303,0.0001328155,0.01328155,0.68153775,0.00019094454
483,0.9449097,0.00011956463,0.011956464,0.6816573,0.00019076261
484,0.96205467,0.000121734076,0.012173408,0.681779,0.00019073025
485,0.94657725,0.000119775636,0.011977564,0.68189883,0.00019042683
486,0.97969365,0.00012396603,0.012396604,0.6820228,0.00019018145
487,0.9276774,0.00011738413,0.011738413,0.6821402,0.00019004653
488,0.91206795,0.000115408984,0.011540898,0.68225557,0.00018969235
489,0.89670223,0.00011346467,0.011346468,0.68236905,0.00018948416
490,0.85532063,0.00010822843,0.010822843,0.6824773,0.00018936918
491,0.8717163,0.000110303066,0.011030307,0.6825876,0.00018901707
492,0.8247388,0.00010435875,0.010435875,0.682692,0.0001889912
493,0.86700326,0.0001097067,0.01097067,0.6828017,0.00018874569
494,0.90295273,0.000114255585,0.0114255585,0.682916,0.00018848282
495,0.9167877,0.000116006195,0.011600619,0.683032,0.00018824419
496,0.9602035,0.00012149984,0.012149984,0.68315345,0.00018798804
497,0.95832247,0.00012126182,0.012126182,0.6832747,0.00018779625
498,0.9560083,0.000120969,0.0120969005,0.6833957,0.00018731877
499,0.92736363,0.00011734443,0.011734443,0.68351305,0.00018712426
500,0.87420887,0.000110618465,0.011061846,0.6836237,0.00018686893
501,0.9252508,0.000117077085,0.011707708,0.68374074,0.00018663169
502,0.9162562,0.00011593894,0.011593894,0.68385667,0.00018655008
503,0.9197699,0.00011638355,0.0116383545,0.6839731,0.00018616038
504,0.8820077,0.000111605295,0.011160529,0.68408465,0.00018594525
505,0.9579998,0.000121221,0.012122099,0.6842059,0.00018568843
506,0.8883906,0.000112412956,0.011241295,0.6843183,0.00018558063
507,0.90758276,0.000114841445,0.011484144,0.68443316,0.00018542432
508,0.91566104,0.00011586364,0.011586363,0.68454903,0.00018508447
509,0.87182087,0.0001103163,0.01103163,0.68465936,0.0001848277
510,0.92308164,0.00011680261,0.01168026,0.6847762,0.00018465033
511,0.9063164,0.00011468121,0.011468121,0.68489087,0.00018420059
512,0.95065314,0.00012029138,0.012029137,0.68501115,0.00018406258
513,0.8914726,0.00011280294,0.011280294,0.685124,0.00018381696
514,0.8536843,0.00010802138,0.010802138,0.685232,0.00018376953
515,0.9200187,0.00011641503,0.011641503,0.6853484,0.0001834471
516,0.84753656,0.00010724347,0.010724347,0.6854556,0.00018333668
517,0.85769814,0.000108529275,0.010852927,0.68556416,0.00018311491
518,0.8635084,0.000109264474,0.010926448,0.6856734,0.00018273958
519,0.9428105,0.000119299,0.0119299,0.68579274,0.000182682
520,0.9559217,0.000120958044,0.012095804,0.6859137,0.00018254133
521,0.85588616,0.000108299995,0.010829999,0.686022,0.00018220974
522,0.80688137,0.00010209915,0.010209914,0.6861241,0.00018209434
523,0.88621914,0.000112138194,0.0112138195,0.6862362,0.00018176447
524,0.91069484,0.000115235234,0.011523523,0.6863514,0.00018159817
525,0.8431227,0.000106684965,0.010668497,0.6864581,0.00018143162
526,0.8257161,0.0001044824,0.01044824,0.6865626,0.00018128954
527,0.86369145,0.00010928764,0.010928764,0.6866719,0.00018124473
528,0.96822095,0.00012251434,0.012251434,0.6867944,0.00018099761
529,0.87977433,0.00011132269,0.011132269,0.68690574,0.00018072821
530,0.9355979,0.00011838636,0.011838635,0.6870241,0.00018029794
531,0.78393084,9.919509e-05,0.009919508,0.6871233,0.00018004367
532,0.8619987,0.000109073444,0.0109073445,0.6872324,0.00017981947
533,0.84577245,0.00010702025,0.010702025,0.6873394,0.00017967538
534,0.9405998,0.00011901928,0.011901928,0.68745846,0.0001795843
535,0.8856167,0.00011206196,0.011206197,0.6875705,0.00017933297
536,0.9183974,0.000116209885,0.011620988,0.68768674,0.00017924803
537,0.9274689,0.00011735775,0.011735775,0.6878041,0.00017892363
538,0.9010539,0.00011401532,0.011401532,0.6879181,0.00017864384
539,0.86700386,0.00010970677,0.010970677,0.68802786,0.00017846019
540,0.84324694,0.00010670068,0.010670068,0.68813455,0.00017839651
541,0.91986644,0.00011639577,0.011639577,0.68825096,0.00017827658
542,0.88373345,0.00011182366,0.011182366,0.6883628,0.000177964
543,1.0037136,0.00012700542,0.012700542,0.6884898,0.0001777558
544,0.8295906,0.00010497267,0.010497267,0.68859476,0.000177469
545,0.890044,0.00011262217,0.011262217,0.68870735,0.00017741599
546,0.7858752,9.944112e-05,0.009944112,0.6888068,0.00017733607
547,0.97073406,0.00012283232,0.012283232,0.6889296,0.00017687994
548,0.8718786,0.000110323606,0.011032361,0.68903995,0.00017684154
549,0.86354584,0.00010926921,0.010926921,0.6891492,0.00017674951
550,0.8643831,0.000109375156,0.010937516,0.6892586,0.00017646406
551,0.83958983,0.00010623793,0.010623793,0.6893648,0.00017639209
552,0.90279245,0.00011423531,0.011423531,0.68947905,0.00017615166
553,0.92378527,0.00011689164,0.011689165,0.68959594,0.0001759255
554,0.9289568,0.00011754602,0.011754602,0.6897135,0.00017574093
555,0.8384689,0.00010609609,0.010609609,0.6898196,0.00017563913
556,0.8301934,0.000105048945,0.010504895,0.6899246,0.00017533379
557,0.7982418,0.000101005935,0.010100594,0.6900256,0.00017512788
558,0.8651889,0.00010947712,0.010947712,0.6901351,0.00017501725
559,0.9117357,0.000115366944,0.011536694,0.6902505,0.0001749664
560,0.86381036,0.00010930269,0.010930269,0.69035983,0.00017467757
561,0.886816,0.00011221372,0.011221372,0.69047207,0.0001746016
562,0.8593207,0.00010873458,0.010873458,0.6905808,0.00017438922
563,0.776384,9.824015e-05,0.009824014,0.690679,0.00017419917
564,0.80213654,0.00010149876,0.010149876,0.6907805,0.00017410846
565,0.9111497,0.00011529279,0.011529279,0.6908958,0.00017391339
566,0.8221616,0.00010403264,0.010403264,0.6909998,0.00017378049
567,0.8427371,0.000106636166,0.0106636165,0.69110644,0.00017336347
568,0.84770685,0.00010726502,0.010726502,0.6912137,0.00017324403
569,0.8886082,0.000112440495,0.011244049,0.69132614,0.00017296731
570,0.81168056,0.00010270641,0.010270641,0.69142884,0.00017285673
571,0.8656911,0.00010954067,0.010954067,0.6915384,0.00017276181
572,0.8321878,0.000105301304,0.01053013,0.6916437,0.00017253518
573,0.7749675,9.8060904e-05,0.00980609,0.69174176,0.0001722664
574,0.8554302,0.0001082423,0.01082423,0.69185,0.00017216535
575,0.88008654,0.0001113622,0.01113622,0.69196135,0.00017199814
576,0.85101974,0.000107684216,0.010768422,0.69206905,0.00017179245
577,0.79438424,0.00010051781,0.010051781,0.69216955,0.00017153467
578,0.89277846,0.00011296818,0.011296818,0.6922825,0.00017133099
579,0.85552925,0.000108254826,0.010825482,0.69239074,0.00017121415
580,0.8116802,0.00010270637,0.0102706365,0.69249344,0.00017104785
581,0.83777654,0.00010600848,0.010600848,0.6925995,0.00017087454
582,0.8212055,0.000103911654,0.0103911655,0.69270337,0.00017079833
583,0.8363921,0.0001058333,0.01058333,0.6928092,0.0001706478
584,0.78075504,9.8793236e-05,0.009879324,0.692908,0.00017039994
585,0.86121,0.00010897365,0.0108973645,0.69301695,0.00017020293
586,0.886357,0.000112155634,0.011215564,0.6931291,0.00017001036
587,0.8450584,0.000106929896,0.010692989,0.69323605,0.00016982005
588,0.836773,0.000105881496,0.01058815,0.6933419,0.00016959064
589,0.9107748,0.000115245355,0.011524536,0.6934571,0.00016957444
590,0.9307704,0.000117775504,0.01177755,0.6935749,0.00016921293
591,0.8386663,0.00010612107,0.010612107,0.693681,0.00016904803
592,0.8644265,0.00010938065,0.010938065,0.6937904,0.0001689949
593,0.7985961,0.00010105076,0.010105076,0.6938914,0.00016875096
594,0.8122575,0.00010277942,0.010277942,0.69399416,0.00016861249
595,0.86001354,0.00010882225,0.010882225,0.694103,0.00016841994
596,0.8486273,0.00010738149,0.010738149,0.6942104,0.00016824283
597,0.76782185,9.715673e-05,0.009715673,0.69430757,0.00016813439
598,0.8281144,0.000104785875,0.010478588,0.69441235,0.00016806227
599,0.85281855,0.00010791183,0.010791183,0.69452024,0.00016795451
600,0.81829697,0.00010354362,0.010354362,0.69462377,0.00016789116
601,0.81204355,0.00010275235,0.0102752345,0.6947265,0.00016723017
602,0.8505685,0.000107627115,0.010762711,0.6948342,0.0001671834
603,0.83695644,0.000105904706,0.01059047,0.6949401,0.00016710191
604,0.77648634,9.825309e-05,0.009825309,0.6950383,0.00016696865
605,0.82556623,0.00010446344,0.0104463445,0.6951428,0.0001668379
606,0.77787864,9.842927e-05,0.009842927,0.6952412,0.00016664663
607,0.78687024,9.956703e-05,0.009956703,0.69534075,0.00016644299
608,0.8730788,0.00011047548,0.011047548,0.6954512,0.00016629748
609,0.89106923,0.0001127519,0.01127519,0.695564,0.00016614834
610,0.8205822,0.00010383279,0.010383279,0.6956678,0.0001660244
611,0.805916,0.00010197699,0.010197699,0.6957698,0.00016573367
612,0.7734396,9.7867574e-05,0.009786758,0.69586766,0.00016568766
613,0.78858507,9.978401e-05,0.0099784015,0.69596744,0.00016549363
614,0.82747585,0.000104705076,0.010470508,0.69607216,0.00016518317
615,0.77008504,9.74431e-05,0.00974431,0.6961696,0.00016506003
616,0.78557855,9.940358e-05,0.009940358,0.69626904,0.0001649346
617,0.84359556,0.000106744796,0.010674479,0.6963758,0.00016483193
618,0.8209594,0.00010388051,0.010388051,0.6964797,0.00016463781
619,0.85140455,0.00010773291,0.010773291,0.6965874,0.00016449807
620,0.7657722,9.6897376e-05,0.009689738,0.6966843,0.00016426954
621,0.80321544,0.000101635276,0.010163528,0.6967859,0.00016419611
622,0.81260204,0.00010282301,0.010282301,0.69688874,0.00016410036
623,0.77363056,9.789174e-05,0.0097891735,0.6969866,0.0001639818
624,0.8103529,0.00010253842,0.010253842,0.69708914,0.00016375777
625,0.78856355,9.978129e-05,0.009978129,0.6971889,0.00016361769
626,0.77766126,9.840177e-05,0.009840176,0.6972873,0.00016347492
627,0.7401692,9.365769e-05,0.009365769,0.69738096,0.00016336207
628,0.7981679,0.00010099658,0.010099658,0.69748193,0.00016306707
629,0.826692,0.00010460589,0.010460589,0.69758654,0.00016299165
630,0.805669,0.00010194574,0.0101945745,0.69768846,0.00016290833
631,0.82137305,0.000103932856,0.010393285,0.6977924,0.00016282355
632,0.8506092,0.000107632266,0.010763227,0.69790006,0.0001627129
633,0.8039375,0.00010172664,0.010172664,0.6980018,0.00016257996
634,0.81470275,0.00010308883,0.010308883,0.6981049,0.00016236448
635,0.8149183,0.0001031161,0.01031161,0.69820803,0.00016225268
636,0.7932995,0.00010038056,0.0100380555,0.6983084,0.00016204792
637,0.75813043,9.593042e-05,0.009593043,0.6984043,0.0001618495
638,0.77179545,9.765953e-05,0.009765953,0.69850194,0.0001617022
639,0.89435434,0.00011316758,0.011316759,0.69861513,0.00016151599
640,0.80730945,0.00010215331,0.010215331,0.6987173,0.00016136077
641,0.7614326,9.634826e-05,0.009634826,0.6988136,0.00016126048
642,0.76025623,9.619941e-05,0.009619941,0.6989098,0.00016111103
643,0.88261545,0.000111682195,0.011168219,0.6990215,0.00016088865
644,0.79486805,0.00010057903,0.010057903,0.6991221,0.00016071007
645,0.8031826,0.00010163112,0.010163113,0.6992237,0.00016059302
646,0.78223985,9.8981116e-05,0.009898111,0.6993227,0.000160445
647,0.77256024,9.77563e-05,0.00977563,0.69942045,0.00016033323
648,0.7904121,0.000100015204,0.010001521,0.69952047,0.00016023598
649,0.83807075,0.00010604571,0.010604571,0.6996265,0.00016008974
650,0.81256104,0.00010281782,0.010281783,0.6997293,0.00015978969
651,0.8437708,0.000106766965,0.010676697,0.6998361,0.00015974145
652,0.7070055,8.9461304e-05,0.00894613,0.69992554,0.00015968247
653,0.7596623,9.6124255e-05,0.009612425,0.7000217,0.00015934714
654,0.7562038,9.568663e-05,0.009568662,0.70011735,0.00015917652
655,0.80582744,0.00010196579,0.010196579,0.70021933,0.00015902946
656,0.7022733,8.8862515e-05,0.008886252,0.7003082,0.0001590067
657,0.82469124,0.00010435272,0.010435272,0.7004126,0.00015886413
658,0.76010305,9.6180025e-05,0.009618003,0.7005088,0.00015868033
659,0.74239814,9.393973e-05,0.009393973,0.7006027,0.00015859946
660,0.72255147,9.142842e-05,0.009142842,0.70069414,0.00015836568
661,0.7952387,0.00010062593,0.010062593,0.70079476,0.00015828745
662,0.7526061,9.523139e-05,0.009523139,0.70089,0.00015820516
663,0.8226203,0.00010409067,0.010409067,0.7009941,0.00015797238
664,0.7795925,9.864614e-05,0.009864613,0.7010927,0.00015784257
665,0.7520422,9.516004e-05,0.009516004,0.7011879,0.00015782523
666,0.7738402,9.7918266e-05,0.009791827,0.70128584,0.00015766673
667,0.81805193,0.00010351262,0.010351262,0.7013894,0.00015750765
668,0.7890787,9.9846475e-05,0.009984648,0.7014892,0.00015727375
669,0.7736768,9.789759e-05,0.009789758,0.7015871,0.00015714484
670,0.76374,9.664023e-05,0.009664023,0.7016837,0.00015702193
671,0.7669645,9.704824e-05,0.009704825,0.70178074,0.0001569351
672,0.8126462,0.0001028286,0.01028286,0.70188355,0.00015674674
673,0.8123844,0.00010279548,0.010279547,0.7019864,0.00015661518
674,0.74673545,9.4488554e-05,0.009448855,0.70208085,0.00015635086
675,0.7001188,8.8589884e-05,0.008858988,0.7021694,0.00015629982
676,0.7507677,9.499877e-05,0.009499878,0.7022644,0.0001561705
677,0.7841213,9.9219185e-05,0.009921919,0.70236367,0.00015597398
678,0.77924293,9.86019e-05,0.00986019,0.70246226,0.00015587879
679,0.74323976,9.404622e-05,0.009404622,0.7025563,0.00015571972
680,0.7705381,9.750043e-05,0.009750043,0.7026538,0.00015564969
681,0.71287066,9.020345e-05,0.009020345,0.702744,0.00015542364
682,0.7473509,9.456642e-05,0.009456642,0.7028386,0.00015533554
683,0.75396496,9.540334e-05,0.009540333,0.702934,0.00015512007
684,0.7255401,9.1806585e-05,0.0091806585,0.7030258,0.0001550107
685,0.8358664,0.00010576678,0.010576678,0.70313156,0.00015475272
686,0.7897113,9.9926525e-05,0.009992653,0.70323145,0.00015472872
687,0.74735373,9.4566785e-05,0.009456678,0.70332605,0.00015454138
688,0.740581,9.3709794e-05,0.009370979,0.70341974,0.00015444666
689,0.7589013,9.6027965e-05,0.009602796,0.70351577,0.0001542915
690,0.77058196,9.750598e-05,0.009750598,0.7036133,0.00015413578
691,0.7511322,9.5044896e-05,0.00950449,0.70370835,0.00015406865
692,0.7491864,9.4798685e-05,0.009479868,0.7038031,0.00015380465
693,0.7314298,9.255185e-05,0.009255185,0.7038957,0.00015377044
694,0.81523925,0.000103156715,0.010315672,0.70399886,0.00015362893
695,0.7527462,9.5249125e-05,0.009524913,0.7040941,0.00015349657
696,0.7607732,9.626482e-05,0.009626482,0.7041904,0.00015336067
697,0.7234176,9.1538015e-05,0.009153802,0.7042819,0.0001532507
698,0.78483725,9.930978e-05,0.009930978,0.7043812,0.00015305962
699,0.7847101,9.929369e-05,0.009929369,0.7044805,0.00015285019
700,0.70866483,8.9671266e-05,0.008967127,0.7045702,0.00015279987
701,0.73939747,9.356003e-05,0.009356003,0.70466375,0.00015265633
702,0.7465329,9.446292e-05,0.009446292,0.7047582,0.00015256155
703,0.7980614,0.0001009831,0.01009831,0.7048592,0.00015242757
704,0.7865284,9.952377e-05,0.0099523775,0.70495874,0.00015239468
705,0.79820174,0.000101000864,0.010100086,0.70505977,0.00015230812
706,0.78728724,9.961979e-05,0.009961979,0.70515937,0.00015210082
707,0.7782622,9.84778e-05,0.00984778,0.70525783,0.00015193253
708,0.7013261,8.874265e-05,0.0088742655,0.7053466,0.00015181785
709,0.73250633,9.268806e-05,0.009268806,0.70543927,0.00015176664
710,0.8040136,0.000101736274,0.010173627,0.705541,0.00015161275
711,0.741558,9.383342e-05,0.009383342,0.70563483,0.00015157464
712,0.7676447,9.713431e-05,0.009713431,0.705732,0.00015143685
713,0.74996406,9.4897085e-05,0.009489709,0.7058269,0.00015130089
714,0.7396195,9.358813e-05,0.009358813,0.70592046,0.00015107085
715,0.6774611,8.572288e-05,0.008572288,0.70600617,0.00015099924
716,0.72358483,9.155917e-05,0.009155917,0.7060977,0.00015081633
717,0.76298416,9.654459e-05,0.009654459,0.7061943,0.0001506909
718,0.7755223,9.813111e-05,0.009813111,0.7062924,0.00015052233
719,0.82110626,0.000103899096,0.010389909,0.7063963,0.00015042459
720,0.6873258,8.6971115e-05,0.008697111,0.70648324,0.00015033387
721,0.7455345,9.433659e-05,0.009433659,0.7065776,0.00015015424
722,0.7802114,9.872445e-05,0.009872445,0.7066763,0.000150083
723,0.756165,9.5681724e-05,0.0095681725,0.70677197,0.00014995456
724,0.7379331,9.337474e-05,0.009337475,0.7068654,0.0001498675
725,0.7895414,9.9905024e-05,0.009990502,0.70696527,0.00014966074
726,0.7597789,9.613901e-05,0.009613901,0.7070614,0.000149584
727,0.7863079,9.949587e-05,0.009949587,0.7071609,0.0001495467
728,0.72701794,9.1993585e-05,0.0091993585,0.70725286,0.00014936163
729,0.68176764,8.626781e-05,0.008626781,0.7073391,0.0001492452
730,0.7396627,9.35936e-05,0.00935936,0.7074327,0.00014914987
731,0.74179214,9.386305e-05,0.009386305,0.70752656,0.00014908123
732,0.7549713,9.553068e-05,0.009553068,0.7076221,0.00014904546
733,0.74820894,9.4675e-05,0.0094675,0.70771676,0.00014876088
734,0.70456374,8.915233e-05,0.008915233,0.70780593,0.00014858198
735,0.76115716,9.631341e-05,0.00963134,0.70790225,0.0001484529
736,0.7039418,8.9073634e-05,0.008907364,0.7079913,0.00014839442
737,0.71338063,9.026798e-05,0.009026798,0.70808154,0.00014828035
738,0.73382586,9.285503e-05,0.009285503,0.7081744,0.00014812517
739,0.7657734,9.689753e-05,0.009689753,0.7082713,0.00014798694
740,0.73186463,9.260686e-05,0.009260686,0.70836395,0.00014791916
741,0.7987585,0.00010107132,0.010107132,0.70846504,0.0001478352
742,0.7601059,9.618039e-05,0.009618039,0.70856124,0.00014770096
743,0.85226285,0.000107841515,0.010784152,0.70866907,0.00014753651
744,0.7377589,9.33527e-05,0.00933527,0.7087624,0.00014739364
745,0.78471774,9.929466e-05,0.009929466,0.7088617,0.00014726007
746,0.75366294,9.5365125e-05,0.009536512,0.7089571,0.00014711922
747,0.7687423,9.72732e-05,0.00972732,0.70905435,0.00014700089
748,0.7193565,9.1024136e-05,0.009102413,0.70914537,0.00014693128
749,0.73091465,9.2486654e-05,0.0092486655,0.7092379,0.00014680954
750,0.7304288,9.242518e-05,0.009242518,0.7093303,0.0001465666
751,0.74339086,9.406534e-05,0.009406534,0.7094244,0.00014653166
752,0.74679285,9.4495816e-05,0.009449582,0.70951885,0.00014641108
753,0.73626524,9.31637e-05,0.00931637,0.709612,0.00014637415
754,0.77205575,9.7692464e-05,0.009769246,0.7097097,0.00014621446
755,0.72722155,9.201935e-05,0.009201935,0.70980173,0.00014615734
756,0.75585955,9.5643074e-05,0.0095643075,0.7098974,0.00014601709
757,0.734368,9.2923634e-05,0.009292363,0.7099903,0.00014583547
758,0.74095356,9.3756935e-05,0.009375693,0.7100841,0.0001457602
759,0.73082364,9.2475144e-05,0.009247514,0.7101765,0.0001456963
760,0.74093646,9.3754774e-05,0.009375477,0.7102703,0.00014562922
761,0.74462646,9.422169e-05,0.009422169,0.7103645,0.00014543063
762,0.6835295,8.6490756e-05,0.008649075,0.710451,0.00014526345
763,0.76983804,9.7411845e-05,0.009741184,0.7105484,0.00014512765
764,0.7284744,9.217788e-05,0.0092177875,0.71064055,0.00014506298
765,0.7599366,9.615896e-05,0.009615896,0.7107367,0.0001449035
766,0.7200132,9.1107235e-05,0.009110724,0.7108278,0.00014465596
767,0.7278031,9.209294e-05,0.009209294,0.7109199,0.00014453358
768,0.7210818,9.124245e-05,0.0091242455,0.7110112,0.0001444037
769,0.7438218,9.4119874e-05,0.009411988,0.7111053,0.0001443317
770,0.7138807,9.033126e-05,0.009033126,0.71119565,0.00014427265
771,0.6973129,8.823484e-05,0.008823484,0.71128386,0.00014419002
772,0.6915981,8.751172e-05,0.008751172,0.71137136,0.00014405629
773,0.7170136,9.0727684e-05,0.0090727685,0.7114621,0.00014398916
774,0.744726,9.423428e-05,0.009423428,0.7115563,0.00014380652
775,0.6501371,8.226543e-05,0.008226544,0.71163857,0.00014370857
776,0.7488518,9.475634e-05,0.0094756335,0.71173334,0.00014349098
777,0.7387232,9.347472e-05,0.009347472,0.7118268,0.00014345051
778,0.7082646,8.962062e-05,0.008962062,0.71191645,0.0001433589
779,0.71120524,8.999272e-05,0.008999272,0.71200645,0.00014321698
780,0.6779192,8.5780855e-05,0.008578085,0.7120922,0.00014307538
781,0.67294914,8.5151965e-05,0.008515197,0.7121774,0.00014296769
782,0.72493255,9.172971e-05,0.00917297,0.7122691,0.00014288048
783,0.73827004,9.341737e-05,0.009341737,0.7123625,0.00014280163
784,0.7336091,9.28276e-05,0.00928276,0.71245533,0.00014266006
785,0.642623,8.131463e-05,0.008131463,0.71253663,0.00014246805
786,0.7646971,9.676133e-05,0.009676133,0.7126334,0.00014239253
787,0.71144617,9.0023204e-05,0.0090023205,0.7127234,0.00014227959
788,0.7441094,9.415626e-05,0.0094156265,0.71281755,0.00014221252
789,0.74769527,9.4610004e-05,0.009461001,0.71291214,0.000142016
790,0.7360586,9.313755e-05,0.009313755,0.7130053,0.00014194312
791,0.73271936,9.271502e-05,0.009271502,0.713098,0.0001418734
792,0.7283567,9.216299e-05,0.009216299,0.71319014,0.00014172419
793,0.7374413,9.331251e-05,0.0093312515,0.7132835,0.00014159593
794,0.7472504,9.455371e-05,0.009455371,0.713378,0.00014154207
795,0.7295469,9.231359e-05,0.009231359,0.71347034,0.00014133035
796,0.6808397,8.61504e-05,0.00861504,0.71355647,0.00014118354
797,0.688652,8.713893e-05,0.008713893,0.7136436,0.00014110249
798,0.73230726,9.266287e-05,0.009266287,0.7137363,0.00014094317
799,0.7714622,9.761736e-05,0.009761736,0.7138339,0.00014077249
800,0.7279652,9.211344e-05,0.009211344,0.713926,0.00014074349
801,0.69193023,8.7553744e-05,0.008755375,0.7140136,0.00014070656
802,0.7051523,8.92268e-05,0.00892268,0.7141028,0.00014069119
803,0.75427634,9.544274e-05,0.009544274,0.71419823,0.00014050843
804,0.6843414,8.6593485e-05,0.008659349,0.71428484,0.0001404314
805,0.78414434,9.92221e-05,0.00992221,0.7143841,0.00014030858
806,0.70643324,8.938889e-05,0.008938889,0.7144735,0.00014022442
807,0.68117166,8.6192405e-05,0.0086192405,0.7145597,0.00014011364
808,0.6820035,8.629766e-05,0.008629766,0.714646,0.00014000876
809,0.6790792,8.5927626e-05,0.008592763,0.71473193,0.00013992052
810,0.701993,8.882704e-05,0.008882703,0.71482074,0.00013982225
811,0.692141,8.758041e-05,0.008758041,0.7149083,0.00013969578
812,0.70562315,8.928638e-05,0.008928638,0.7149976,0.00013961314
813,0.655932,8.299869e-05,0.008299869,0.71508056,0.00013944229
814,0.70020425,8.8600704e-05,0.00886007,0.71516913,0.00013925352
815,0.7577987,9.588844e-05,0.009588844,0.71526504,0.00013918921
816,0.7069842,8.945861e-05,0.008945861,0.7153545,0.00013907118
817,0.70675933,8.9430156e-05,0.008943016,0.7154439,0.00013904633
